time,ax,ay,az,aT
4.3600,-0.2696,0.1580,-0.1584,0.350
4.3710,-0.2588,0.2028,-0.1596,0.366
4.3800,-0.1990,0.2001,-0.1079,0.302
4.3890,-0.1121,0.1553,-0.0570,0.200
4.3950,-0.0391,0.0923,0.0064,0.100
4.4100,0.0146,0.0417,0.0266,0.052
4.4110,0.0393,0.0095,0.0582,0.071
4.4210,-0.0320,0.0067,0.0243,0.041
4.4300,-0.1757,0.0379,-0.1168,0.214
4.4360,-0.2874,0.0618,-0.4112,0.505
4.4450,-0.3190,0.1196,-0.7390,0.814
4.4550,-0.3028,0.1710,-0.9945,1.054
4.4600,-0.2931,0.2171,-1.0782,1.138
4.4700,-0.2785,0.2406,-0.9587,1.027
4.4800,-0.2606,0.2466,-0.7042,0.790
